Ticket ID,Error Name,Ticket link,Ticket type,POI name,Last Editor Notes,Last Editor Resolution,L1 Resolution,L1 Markings,L2 Resolution,L2 Markings,Customer comment,Suggested fields,Edited fields,Spam Customer Suggestions,Procedural marking?,Other markings made along with procedural marking?,All customer-suggested fields edited?,All customer-suggested fields have a corresponding dependent edit?,Edits made to all other fields QC marked?,Manual review - Name,Manual review - Date,Are customer issues resolved?,Any attribute errors remain on the POI?,Are there still discrepancies between research indicators and POI data?,Manual review comment,Automated warnings,Automated review comment,Automated update needed?,Correlation: P-W,Correlation: S-W,Correlation: T-X
&lt;br&gt;180518531889102851,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180518531889102851,POI Change Details (High Priority),UC Sharm Car Rental Limousine,"
Reviewed customer comments/photos/geotagged images |
Verified via Official Website | Link: https://elucinlimosine.com
https://www.facebook.com/people/UC-Sharm-Car-Rental-Limousine/100089073924400/
Verified via phone call to [Number called: +201117888390] 
Date/Time: XXXXX
Called to confirm: XXXXXX
* Conflicting_information no_information_available_in_indicator incorrect_information_in_indicator* (choose_one)
Confirmed attributes: XXXXXX
Additional Information: confirmed the name and addesss |
and confimed the suggesed phone number in comment box is not related to the business |
suggestion is wrogn |
REJECT: Policy Violation - Request not permitted by policy |",Rejection Reason POI - Policy Violation,Rejected,Research And Comments Error - Insufficient Comments Provided,,,1225894888,Comment,,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,Alexander,06/05/2025,Yes,No,No,Editor made a phone call but did not follow comment policy regarding outbound phone calls. L1 rejected with this as their basis. Editor accepted.,"
Offline QC Rejected ticket! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",,No,1,0,1
&lt;br&gt;180517417461481472,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517417461481472,POI Remove (Unspecified),Green Dragon - Cherry Creek,"
Verified via Official Website | Link: 
https://med.colorado.gov/licensee-information-and-lookup-tool/licensed-facilities | 
As POI not listed under licensed cannabis stores list hence considering it as invalid poi , closure = No",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
They’re fully closed now",Closures | Comment,Closures,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",,,0,1,0
&lt;br&gt;185020233770074112,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185020233770074112,POI Change Details (Unspecified),Baza WOPR Dziwnowek,"
New editor in training period

Verified via Official Website | Link: https://www.facebook.com/pages/Baza-Wopr-Dziwnówek/591397514238435 | Can't use FB page listed in Apollo as it's unofficial | No other indicators found online to confirm the address and geocode

REJECT: Not Enough Information - Customer didn't provide enough information | Geotagged images would be the only way to verify this POIs exact location",Rejection Reason POI - Not Enough Information,Rejected,Research And Comments Error - Insufficient Comments Provided,Rejected,,"

",Geocode,,N/A,Insufficient Comments Provided,,No,No,Yes,William,06/04/2025,Yes,No,No,editor forgot a snippet..,"
Offline QC Rejected ticket!",should auto skip since its only a procedural marking.,No,0,1,1
&lt;br&gt;194027840883130368,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/194027840883130368,POI Remove (Unspecified),Applebee's Grill + Bar,"
Verified via Official Website | Link: https://restaurants.applebees.com/en-us/?q=73064 |
address is listed in official website 
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://maps.roadtrippers.com/us/mustang-ok/food-drink/applebees-grill-bar-mustang |--No Longer Maintained
This location is no longer maintained in Roadtrippers. Please confirm location details before visiting. 
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://www.yelp.com/biz/applebees-grill-bar-mustang |
Yelpers report this location has closed. Find a similar spot.
closure is getting verified in two medium indicators hence closing complete",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"

",Closures,Closures,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,Josh,06/06/2025,Yes,No,No,editor closed POI which was correct but they used an invalid mapping source indicator,"
Offline QC Rejected ticket!",,,1,0,1
&lt;br&gt;189524017836720128,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/189524017836720128,POI Change Details (Unspecified),Discovery Inn,"
Reject already correct | 
Moved ToDo to existing record in nearby places |
Verified via Official Website | Link: https://thediscoverycardiff.co.uk/ |
verify the customer suggestion |
Reject already correct |",Rejection Reason POI - Already Correct,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
Wrong location",Geocode | Comment,,N/A,Insufficient Comments Provided,,No,No,Yes,Alexander,06/05/2025,Yes,Yes,Yes,"Editor confirms the location of the POI but does not provide RCG snippets. L1 rejects on this basis, editor accepts.

This all being said, I think there is faulty data throughout this POI as it seems the incorrect brand has been applied. 

792633534666430167 is the applied brand and has a dead link associated with it that goes nowhere.. There is no indicators pointing towarsd the brand be associated with the POI. Verified via Official Website | Link: https://thediscoverycardiff.co.uk","
Offline QC Rejected ticket! Editor moved ToDo from 36383688149175896! Unable to determine field applicability of customer comment present!",,,0,1,0
&lt;br&gt;189524285522444288,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/189524285522444288,POI Change Details (Unspecified),Fyra Yoga,"
Verified via Official Website | Link: https://www.fyrayoga.com/nyc/locations |
Cloned POI for new place |
Edited attributes from Ow |
Complete |",Completion Reason POI - POI Added,Rejected,Research And Comments Error - Insufficient Comments Provided,Rejected,,"
Name changed to Fyra Yoga",Name | Comment,New POI | Name | URL | Phone | Hours | Modern Category,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket! New POI added! 1 ""Removed"" Name suggestions present! Unable to determine field applicability of customer comment present!",,,0,1,0
&lt;br&gt;180518403008626688,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180518403008626688,POI Change Details (Unspecified),Rite Aid,"
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://www.newsweek.com/rite-aid-stores-closing-locations-list-2069454 | https://x.com/40lauriejo/status/1920519421228917141 | Verified via Official Website | Link: https://www.riteaid.com/locations/pa/lebanon/2-cumberland-street.html | Additional Notes: Customer suggesting is not related to the business also the poi is closed | REJECT: Client Feature Request - Yelp reviews, UI features | Hence Rejecting |",Rejection Reason POI Not POI - Client Feature Request,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
The problem is they have my medicine and accepted the prescription and now I can’t get it. Doesn’t help when my surgery is scheduled for Thursday.",Comment,,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,William,06/04/2025,Yes,No,No,editor forgot rcc snippet...,"
Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",automation should skip this since its only a procedural marking.,No,1,0,1
&lt;br&gt;185021496408670214,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185021496408670214,POI Change Details (Unspecified),مستشفى الصباح,"
[pafe_processor_todo_hours] Todo has reached minimum lifespan in NEEDS_TRIAGE status",Rejection Reason POI - Policy Violation,Rejected,Closing Resolutions - Failing To Select Not Enough Information | Research And Comments Error - Insufficient Comments Provided,,,"

",Hours,,N/A,Failing To Select Not Enough Information | Insufficient Comments Provided,,No,No,Yes,Josh,06/06/2025,Yes,No,No,,"
Offline QC Rejected ticket!","not necessarily spam hours though only for 1 day unreasonable, could consider spam for purposes of this analysis to explain discrepancy between col S and W? Or can just consider col W No too anyways since invalid suggestions and hours already correct",Unsure,0,1,1
&lt;br&gt;198532103526159245,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198532103526159245,POI Change Details (Unspecified),Universidad Antonio Nariño,"
ToDo Processed using language translator |
Curated as per the focused curation guidelines |
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://eldirectorio.co/empresas/palmira/universidades/universidad-antonio-narino-589324 |
LInks: https://co.imigra.net/valle_del_cauca/palmira/universities/df65880b208a7508/universidad_antonio_narino |
As per research no indicators are found with correction fields and existing address in the indicators |
REJECT: Not Enough Information - Customer didn't provide enough information |",Rejection Reason POI - Not Enough Information,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
No es esta mal la dirección o el punto puedo ocasionar robos o incluso muertes",Geocode | Comment,,N/A,Insufficient Comments Provided,,No,No,Yes,Alexander,06/05/2025,No,Yes,Yes,"Editor did not provide RCG snippet. L1 rejected on this basis, editor accepted. 

POI is in the blatantly wrong location. Verified via Official Website | Link: https://www.uan.edu.co 

Neither the editor nor the QC verified the address to see if it matched with the POI's indicators. All indicators presented by the editor have a different address, and both the editor and the QC did not use the official website as an indicator which provides the correct address. 

Josh: Brand edit outside scope of focus curation here, no edits made, col X should probably be No then","
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",P-W correlation data point. Missed QC markings lead to inaccuate data. ,No,1,0,0
&lt;br&gt;198531457455489024,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531457455489024,POI Change Details (Unspecified),Red Fish Teriyaki Asian Express,"
[pafe_processor_todo_hours] Setting to UNREVIEWED because todo has comment",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue | Research And Comments Error - Failing To Provide 1 Strong Or 2 Medium Indicators | Research And Comments Error - Insufficient Comments Provided,Rejected,,"
Sundays are now open",Hours | Comment,Hours,N/A,Hours Listing Issue | Failing To Provide 1 Strong Or 2 Medium Indicators | Insufficient Comments Provided,,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",,,0,1,0
&lt;br&gt;180517915282374656,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517915282374656,POI Remove (Unspecified),DEPOT,"
New editor in training period I
Reviewed customer comments/photos/geotagged images | Verified via Official Website | Link: https://www.depot-online.de/de/filialfinder#!/s?q=Am%20Hauptbahnhof%201%2C%201100%20Wien%2C%20Österreich I complete",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
They closed this branch",Closures | Comment,Closures,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,William,06/04/2025,Yes,No,No,no attributes needed to be updated only procedural marking.,"
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",automation will auto skip..,No,1,0,1
&lt;br&gt;180518607732609930,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180518607732609930,POI Add (Unspecified),Công Ty Thiết Bị Van Hùng Phát,"
[poi_rap_missing_fsm] Number of principally matching places = 0; No exact place match established; Can only trigger web research for US Missing POI RAP todos; Stop auto-processing of todo here",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"

",Name | Geocode | Phone | Hours | Modern Category | New POI,Name | Address | Hours | Modern Category,N/A,Insufficient Comments Provided,,No,N/A,Yes,Josh,06/06/2025,Yes,No,No,editor moved todo to existing POI trusted customer-suggested hours but missed according snippet,"
Offline QC Rejected ticket! Editor moved ToDo from no POI! 1 ""Removed"" Name suggestions present! 1 ""Removed"" Phone suggestions present!","col M should include New POI suggestions since POI Add ticket, FIXED",Done,0,1,1
&lt;br&gt;180517202436292611,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517202436292611,POI Datascience (Ensemble Hours),Aneli Restaurant,"
This Todo has been processed using language expert
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://www.118712.fr/fiches/WUFWW19THAE |
https://www.pagesjaunes.fr/pros/63758610 |
Horaires Mis à jour le 18 février 2025

Lundi 11h00 - 23h00
Mardi 11h00 - 23h00
Mercredi 11h00 - 23h00
Jeudi 11h00 - 23h00
Vendredi 11h00 - 23h00
Samedi 11h00 - 23h00
Dimanche Fermé
Reject Already Correct |",Rejection Reason POI - Already Correct,Rejected,Field URL Error - Hours Listing Issue | Field Core Hours Error - Hours Not Matching Or Incorrect Hours | Closing Resolutions - Failing To Select Complete | Research And Comments Error - Insufficient Comments Provided,,,"
We suspect the hours of operation are incorrect on this Place in our data. Please review and correct if necessary.

Hint:
No Specific Error

Definition: There is no hours error severe, focused, or obvious enough in the signals to produce a hint. 



------------- Additional Context Below -------------",Comment,Hours,N/A,Hours Listing Issue | Failing To Select Complete | Insufficient Comments Provided,Hours Not Matching Or Incorrect Hours,Yes,N/A,Yes,Alexander,06/05/2025,Yes,Yes,Yes,"L1 rejected on the following grounds: 
Field URL Error - Hours Listing Issue
Field Core Hours Error - Hours Not Matching Or Incorrect Hours
Closing Resolutions - Failing To Select Complete
Research And Comments Error - Insufficient Comments Provided

Editor rejected customer request as already correct, however, hours from the official website showed that the hours on the POI needed updating. Editor accepted qc markings, however, multiple attribute errors remain on the page.

Hours listing url still missing and the URL for homepage is broken on the POI. ","
Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!","POI Datascience


This ticket is one of the examples of an editor ignoring recommended changes by QC. Is this outlier because it's a Datascience ticket? ",Unsure,1,1,0
&lt;br&gt;185021518814642179,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185021518814642179,POI Remove (Unspecified),"Wolkenstürmer - Sybille Lienau GmbH,","
New editor in training period I
Verified via Official Website | Link: https://wolkenstuermer.de I https://web.archive.org/web/20210921073353/https://wolkenstuermer.de/rechtliches/impressum I complete",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,Rejected,,"

",Closures,Closures,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket!",,,0,1,0
&lt;br&gt;189523640067293184,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/189523640067293184,POI Morrow (Morrow Maintenance New),Ardea,"
Merged with duplicate |
Given url have different address locality and postal code in official website hence removed |
No official website found | 
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://www.archivioaffari.com/ardea-srl_2l-02-9072-3073 |
https://www.cybo.com/IT-biz/ardea-srl_2l |
Verified existence from Medium Indicator |
No hours listed in Medium Indicator | 
Updated geocode on building |
 Updated category from Medium Indicator |
Verified all the attributes |
This Todos has been processed using Language translator |",Completion Reason POI - POI Changed,Rejected,Field URL Error - Official POI Website Not Used As Top Homepage | Research And Comments Error - Insufficient Comments Provided,Rejected,,"
",,URL | Address | Name | Geocode | Modern Category,N/A,Insufficient Comments Provided,Official POI Website Not Used As Top Homepage,Yes,N/A,Yes,William,06/04/2025,Yes,No,No,Editor added homepage url as suggested from QC.,"
Offline QC Rejected ticket! No Corrections col! 182532464 edited not attached to ticket! 'is wrong' suggestions only!",,Unsure,1,1,1
